longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.086,47.6627,2,3,3,2375,9,10.8758,712000,0
-122.15,47.4998,2,3,4,2480,7,15.0001,425000,0
-122.29,47.4807,1,5,3,1580,7,15.0001,242000,0
-122.197,47.7645,1,5,5,2740,7,9.9025,515000,0
-122.177,47.5381,2,4,4,1920,7,13.367,415000,0
-122.323,47.3438,1,4,3,2200,8,5.397,375000,0
-122.275,47.3337,1,4,3,910,7,5.9629,182500,0
-122.309,47.3962,1,3,3,1860,7,2.6506,310000,0
-122.39,47.5535,1,3,3,1510,7,2.3769,360000,0
-122.025,47.6797,2,3,4,3920,9,15.0001,889000,0
-122.372,47.6866,1,3,2,1330,7,4.0039,450500,0
-122.201,47.3594,2,3,4,1964,9,3.7917,342000,0
-122.375,47.7753,1,3,3,1520,8,3.8194,413000,0
-122.026,47.5956,2,3,5,3720,10,5.0893,960000,0
-122.321,47.762,1,3,2,770,7,2.5294,180000,0
-122.062,47.6073,2,3,4,3210,10,3.7312,770000,0
-122.023,47.3129,1,3,3,1070,7,2.0096,224400,0
-122.289,47.4454,1,3,3,1430,7,3.2642,280000,0
-122.047,47.531,2,3,3,1670,8,4.983,500000,0
-122.339,47.4811,1,5,2,710,6,2.8868,153000,0
-122.352,47.7067,1,4,3,1920,7,2.7993,385000,0
-122.36,47.7017,1,3,2,750,7,3.0521,325000,0
-122.225,47.2959,2,3,4,2210,7,3.6712,315000,0
-122.188,47.3635,2,3,4,1660,7,2.4375,294999,0
-122.283,47.3095,1.5,4,3,1910,8,5.6407,175000,0
-122.283,47.3095,1.5,4,3,1910,8,5.6234,299000,0
-122.322,47.4816,1,3,2,780,6,6.227,146000,0
-122.35,47.7757,1,3,3,1650,7,7.6129,290000,0
-122.403,47.6348,2,3,3,3230,10,4.2667,1776000,0
-122.27,47.5614,1,3,2,810,6,9.459,367500,0
-121.972,47.7298,2,3,4,2750,8,4.1985,535000,0
-121.913,47.6553,2,3,3,1650,7,4.4531,334999,0
-122.397,47.6535,1,4,3,1960,7,5.1995,655000,0
-122.22,47.5651,1.5,5,4,2790,8,4.4688,1298000,0
-122.167,47.7691,1,4,4,2230,7,4,480000,0
-122.377,47.5509,1,4,3,1280,7,5.1032,465000,0
-122.155,47.449,1,3,3,1240,7,8.2436,297950,0
-122.296,47.6102,1.5,3,3,1860,7,9.3198,590000,0
-122.399,47.6707,1,5,4,2410,8,8.9955,805000,0
-122.374,47.2981,1,4,3,1960,7,7.3681,204250,0
-122.004,47.5691,2,4,3,1710,8,4.6908,500000,0
-122.153,47.3816,1,4,4,3480,9,5.2421,490000,0
-122.216,47.6227,1,3,4,3480,9,6.6136,2500000,0
-122.42,47.4,2,4,3,2960,9,5.2391,750000,1
-122.281,47.7735,2,3,4,2670,9,8.6963,405000,0
-122.166,47.4934,1,5,2,700,5,5.7211,209995,0
-122.034,47.5851,2,3,4,2830,9,7.4542,680000,0
-122.291,47.7107,1,4,3,1120,6,8.4375,355000,0
-122.332,47.4834,1,3,2,1310,6,9.7796,280000,0
-122.267,47.7675,1,3,3,1710,7,11.9666,385000,0
-122.176,47.5472,1,4,4,2200,8,8.2782,505000,0
-122.31,47.2655,2,3,4,3310,9,10.0481,429900,0
-122.229,47.7099,2,3,4,2280,9,11.3176,560000,0
-122.094,47.3661,1,4,3,1640,7,13.2986,231000,0
-122.353,47.5188,1,4,2,750,6,8.2883,135000,0
-122.361,47.6678,1,3,4,3520,8,5.1831,800000,0
-122.163,47.4954,2,3,3,2720,8,8.7382,420000,0
-122.216,47.708,1,3,3,1660,7,15.0001,360000,0
-121.991,47.5717,2,3,4,2560,9,10.2811,642000,0
-122.095,47.6836,1,3,3,1080,7,6.3824,379950,0
-122.174,47.5968,1.5,5,3,2050,9,7.652,745000,0
-122.294,47.5841,1.5,4,4,2670,9,15.0001,630000,0
-122.196,47.4029,2,4,3,1730,7,10.6514,250000,0
-122.164,47.767,1,3,3,990,7,7.8633,275000,0
-122.269,47.5282,1,4,6,3560,7,10.6868,435000,0
-122.349,47.5136,1,3,2,700,5,5.6286,175000,0
-122.362,47.6635,1.5,4,4,1880,7,4.875,560000,0
-122.234,47.7157,1,4,4,1870,7,3.1937,325000,0
-122.312,47.6258,2,5,3,2500,9,4.7578,1185000,0
-122.213,47.4188,2,3,3,2570,9,6.7606,399950,0
-122.151,47.5333,2,4,4,2940,9,5.9919,752000,0
-122.121,47.7497,2,3,4,3930,10,6.1896,1200000,0
-122.263,47.7635,1,4,4,2150,7,6.3256,400000,0
-122.327,47.5255,1,4,3,1330,7,7.2929,240000,0
-122.032,47.5957,2,3,5,3220,8,8.2364,640000,0
-122.174,47.512,2,3,3,2710,9,4.5625,564450,0
-122.026,47.4743,1,4,3,1630,6,4.8405,300000,0
-122.123,47.3684,2,3,3,1680,8,7.439,286000,0
-122.032,47.6783,2,3,3,1930,7,7.7773,531800,0
-122.215,47.7271,1,3,4,2140,7,6.2263,502000,0
-122.219,47.5563,2,4,4,4070,10,5.3951,993500,0
-122.133,47.5741,1,4,3,1350,7,5.1002,450000,0
-121.883,47.5352,2,3,4,4270,9,3.3047,997950,0
-122.378,47.5566,1.5,5,3,1320,7,2.4717,526000,0
-122.36,47.4601,1,4,3,2100,7,4.2109,335000,0
-122.318,47.4939,1,5,2,710,6,5.8635,187250,0
-122.305,47.6809,1,5,3,2350,7,4.1375,735000,0
-122.295,47.7028,1,3,3,1180,7,1.8432,425000,0
-122.051,47.4235,1,5,3,1250,6,2.4701,110000,0
-122.164,47.4852,1,3,3,1490,7,5.5073,305000,0
-122.193,47.4562,1,3,3,1000,6,7.9248,212000,0
-122.237,47.5323,1,4,5,4050,10,5.9522,1380000,0
-122.223,47.3812,1,3,5,2300,8,6.4744,298950,0
-122.173,47.7001,1,4,3,1330,7,3.1364,525000,0
-121.989,47.5886,2,3,4,3200,9,4.5278,707000,0
-122.12,47.5527,2,3,3,2590,10,3.4047,695000,0
-122.12,47.5527,2,3,3,2590,10,2.5139,796500,0
-122.186,47.7404,1,3,4,2030,7,2.5694,420000,0
-122.154,47.6078,1,4,5,2700,8,3.6719,625000,0
-122.172,47.595,1,4,3,1670,8,2.6014,620000,0
-122.235,47.6232,1,4,5,3090,9,2.3454,1450000,0
-122.081,47.7726,2,3,5,2650,9,2.1974,549950,0
-122.18,47.5049,1,3,4,1440,5,3.1563,275000,0
-122.388,47.7691,1,3,3,2820,9,2.6429,705000,0
-122.28,47.3324,1,4,3,1690,7,6.3997,197000,0
-122.189,47.3871,1,3,3,1420,8,4.1316,265000,0
-122.363,47.4663,1,4,4,1790,7,5.1545,297000,0
-122.142,47.3234,1,4,3,1320,7,3.5213,207500,0
-122.34,47.7047,3,3,3,1509,8,2.6875,410000,0
-122.187,47.397,1,3,3,1610,7,2.125,268000,0
-122.059,47.2194,1,4,4,1550,6,7.7261,330000,0
-122.359,47.7024,1,4,3,1160,6,5.8411,417500,0
-122.151,47.5569,2,4,4,2500,8,5.5922,760000,0
-122.374,47.6457,3,3,3,1540,8,5.3184,499000,0
-122.092,47.5644,2,3,4,1910,8,4.7,620000,0
-122.194,47.3608,2,3,3,2340,7,3.8819,315000,0
-122.178,47.6874,2,4,3,2060,8,4.8021,624950,0
-122.052,47.5247,1,4,3,1960,7,6.7449,525000,0
-122.162,47.7248,2,3,2,1150,7,2.8,300000,0
-122.385,47.3203,1,4,4,2330,8,6.0597,299900,0
-122.22,47.3783,1,4,3,2210,7,6.8406,299000,0
-122.236,47.6245,1,4,4,3260,10,4.149,1880000,0
-122.212,47.289,1,5,4,1900,6,2.6205,265000,0
-121.84,47.5319,1.5,2,2,1610,6,2.875,280000,0
-122.143,47.3224,1,4,3,1340,6,5.8311,124740,0
-122.169,47.6611,1,5,3,3170,9,8.7394,1085000,0
-122.303,47.631,2,5,8,4440,10,4.9757,1970000,0
-122.3,47.5046,1.5,4,4,1370,6,6.5631,219000,0
-122.389,47.5807,1.5,4,5,1420,8,3.8456,569950,0
-122.331,47.4905,1,4,2,1030,6,5.2888,212500,0
-122.169,47.5849,1,5,3,1820,7,2.5104,680000,0
-122.305,47.6275,2,4,4,2650,9,2.9896,1457000,0
-122.238,47.7303,1,4,3,910,7,3.5208,300000,0
-122.374,47.6424,2,3,3,1680,9,3.1625,629950,0
-121.744,47.4701,1,3,2,1550,6,2.707,349900,0
-122.039,47.5976,2,3,4,2780,8,2.3681,690000,0
-122.187,47.6771,2,3,5,4070,10,2.0643,1454000,0
-122.232,47.5327,2,3,3,3240,11,2.5947,1288000,0
-121.73,47.4776,2,3,4,3650,9,2.375,696000,0
-122.082,47.6723,2,3,3,2180,8,1.4722,650000,0
-122.06,47.6083,2,3,3,2480,8,3.1667,640000,0
-122.054,47.3727,1,3,5,3180,9,1.2762,499950,0
-122.127,47.3623,2,3,4,3630,10,2.5978,490000,0
-122.067,47.5362,2,3,5,3160,9,1.4851,685000,0
-122.376,47.512,2,3,4,1370,6,2.925,387500,0
-122.382,47.5619,2,3,2,1070,8,2.16,401750,0
-122.046,47.3676,1,5,4,2180,7,2.2097,254950,0
-122.006,47.4663,2,4,4,2420,8,2.675,500000,0
-122.107,47.7048,2,3,4,3290,10,2.2069,856500,0
-122.296,47.6724,1,4,3,1430,6,3.5905,552000,0
-122.218,47.7278,1,4,4,1890,7,2.6019,506500,0
-122.013,47.5754,2,3,3,1760,8,2.6983,500000,0
-122.32,47.5123,1,3,4,2230,7,4.0125,280000,0
-121.746,47.4635,1,4,3,1630,7,4.1062,308000,0
-122.02,47.5713,2,3,3,2350,8,2.5506,613500,0
-122.037,47.3433,1,3,3,1550,7,2.6538,255000,0
-121.869,47.6223,2,3,3,3550,10,4.375,545000,0
-122.02,47.5832,1,5,4,2720,7,4.1842,620000,0
-122.373,47.5314,1.5,4,3,1740,7,4.7411,450000,0
-122.189,47.4002,1,3,4,1840,7,4.2283,279000,0
-122.015,47.5463,2,3,3,2010,9,3.0938,625000,0
-122.116,47.3776,1,3,3,1670,7,4.3214,274950,0
-122.378,47.5233,1,4,3,1820,7,4.0451,423000,0
-122.255,47.7598,1,5,2,720,6,3.6823,350000,0
-122.278,47.3352,1,3,4,2370,7,2.6607,305000,0
-122.329,47.4109,1,4,3,2120,7,2.8042,368000,0
-122.349,47.323,1,3,3,1290,7,2.25,232000,0
-122.294,47.5333,2,3,4,1800,7,2.6103,250000,0
-122.172,47.4528,1,4,3,1230,7,3.3776,220000,0
-122.363,47.6753,1,3,3,1380,7,5.0434,435000,0
-122.371,47.5245,1,4,2,740,6,6.8927,350000,0
-122.167,47.4572,1.5,3,5,1720,7,2.303,206325,0
-122.167,47.4572,1.5,3,5,1720,7,5.3279,339000,0
-122.161,47.5078,1,5,4,2100,7,5.4127,399000,0
-122.396,47.6571,1,3,2,1210,6,4.9044,529000,0
-122.019,47.5992,2,3,4,2210,9,5.5959,640000,0
-122.389,47.6765,3,3,4,2470,8,4.4375,735000,0
-122.297,47.7255,1,4,5,2760,8,3.2895,378000,0
-122.292,47.5972,1.5,4,3,2540,8,5,775000,0
-122.282,47.6288,2.5,3,3,5150,11,5.345,2250000,0
-122.33,47.6875,3,3,4,3420,9,8.5608,1350000,0
-122.241,47.7089,1,3,4,2270,8,5.623,380000,0
-122.241,47.7089,1,3,4,2270,8,6.0069,624900,0
-121.998,47.5472,2,3,3,1470,8,4.625,379770,0
-122.071,47.7427,1,3,3,1280,8,5.3963,340000,0
-122.14,47.4863,2,3,4,2830,8,9.4522,515500,0
-122.293,47.6725,1.5,3,4,1970,7,9.0267,600000,0
-121.903,47.7652,1,3,1,1390,6,3.9659,400000,0
-122.321,47.7429,1.5,5,4,1020,6,4.806,364000,0
-122.15,47.5123,2,3,4,2250,8,5.2039,440000,0
-122.296,47.7257,1,3,2,800,6,2.0625,285000,0
-122.292,47.6204,1.5,5,3,1560,7,2.6397,669000,0
-122.292,47.7139,1,5,4,2100,7,3.233,475000,0
-122.341,47.6589,1,4,2,990,7,3.2125,747000,0
-122.372,47.5532,1,2,3,1060,7,2.7864,317000,0
-122.311,47.7116,1,4,2,1270,6,3.1389,390000,0
-122.371,47.674,2,3,4,2740,9,6.091,1070000,0
-122.358,47.6586,1,3,4,2470,9,2.7275,1205000,0
-122.379,47.6831,1,3,3,1970,7,5.759,580000,0
-122.178,47.5592,1,3,4,2070,8,4.2059,518000,0
-122.117,47.375,1,3,3,1010,7,3.6969,147500,0
-122.177,47.5429,1,4,4,2220,8,11.7794,555000,0
-122.342,47.6341,3,3,2,1090,8,3.9224,427500,0
-122.38,47.7624,1.5,5,3,4310,10,2.4583,1735000,0
-122.133,47.374,2,3,3,1490,7,3.7958,265950,0
-122.34,47.7172,1,3,2,700,6,3.2569,247500,0
-122.348,47.4972,1,3,4,1450,6,3.1912,244000,0
-122.012,47.5669,2,4,3,2120,8,4.4519,578550,0
-121.998,47.5532,2,3,4,1670,7,3.8582,451000,0
-122.034,47.7177,2,3,2,1810,8,5.5221,489000,0
-121.909,47.6888,1,2,2,710,5,5.5106,190000,0
-122.144,47.754,1,3,3,2540,7,2.9479,475000,0
-122.349,47.6872,1.5,3,3,1420,7,3.0185,485000,0
-121.957,47.5453,2,3,3,2440,8,2.5743,530000,0
-122.17,47.3842,2,3,4,2570,9,4.2026,379000,0
-122.218,47.6458,2,4,5,3090,9,6.6054,1629000,0
-122.304,47.6374,1.5,4,3,2050,8,5.3154,739000,0
-122.082,47.3665,1,5,3,920,6,4.2222,189950,0
-122.009,47.546,2,3,4,2320,8,4.6554,637500,0
-122.38,47.7067,1,4,3,3450,9,5.5194,2225000,0
-122.352,47.3212,1,4,3,1660,7,6.2094,209950,0
-122.283,47.7132,1,3,3,1130,6,2.8906,460000,0
-121.87,47.5373,2,3,4,2550,8,5.1909,543500,0
-122.029,47.3772,2,3,4,2420,8,3.9375,376000,0
-121.999,47.5478,2,3,3,1470,8,5.299,430000,0
-122.345,47.4413,1,4,4,2030,7,2.56,515000,0
-122.39,47.6775,1.5,3,7,2310,6,3.0559,580000,0
-122.089,47.5584,2,3,5,3370,9,5.7306,600000,0
-122.136,47.7265,1.5,4,3,1900,6,6.7694,476800,0
-122.325,47.6618,2,4,3,1940,8,7.5696,815000,0
-121.871,47.5382,2,3,3,2420,7,5.038,455600,0
-122.105,47.4936,1,3,3,1010,7,2.2791,270000,0
-122.364,47.6346,3,3,5,2710,10,2.0508,1200000,0
-122.364,47.6358,1.5,3,2,1340,7,4.8185,525000,0
-122.29,47.4051,1,3,3,1310,7,4.375,242000,0
-122.028,47.5535,1,4,4,2650,8,4.3125,715000,0
-121.867,47.5336,2,3,3,1890,8,3.8203,475000,0
-122.185,47.4286,2,3,4,2580,8,4.7813,370000,0
-122.025,47.6818,2,3,4,3500,9,3.9375,788600,0
-122.234,47.3877,1,5,2,1040,6,3.2135,160000,0
-121.911,47.6294,2,3,5,1930,7,3.5391,800000,0
-122.002,47.5693,2,4,4,2190,8,4.1058,520000,0
-122.388,47.5239,2,3,3,1530,8,3.5288,725000,0
-122.267,47.5282,1.5,4,4,1480,7,5.0099,335000,0
-122.027,47.5604,1,3,4,3620,10,5.0286,919000,0
-122.197,47.3411,2,3,3,3370,9,4.6694,425000,0
-122.317,47.7723,1,3,5,2100,7,5.0113,420000,0
-122.129,47.733,2,4,4,3370,10,4.8359,905000,0
-122.271,47.5631,1,4,2,2240,7,4.6648,435000,0
-122.034,47.682,2,3,3,1650,7,3.9871,438000,0
-122.163,47.6846,2,3,4,2630,8,5.0639,725000,0
-122.289,47.666,2,5,4,2330,8,4.9766,840000,0
-122.108,47.6345,2,3,3,1970,8,5.062,425500,0
-122.228,47.7019,1,3,3,2820,9,4.9028,853505,0
-122.033,47.3364,1.5,3,2,590,5,1.7431,398000,0
-121.884,47.5415,2,3,3,2060,7,3.1078,418500,0
-122.353,47.6312,1.5,3,3,1890,9,2.3506,826000,0
-121.981,47.5943,2,3,4,2810,10,3.6815,742000,0
-122.197,47.4336,1.5,3,4,1470,6,2.7188,180000,0
-122.373,47.3003,2,2,4,2190,8,2.8649,286000,0
-122.035,47.6821,2,3,3,1440,7,3.285,421200,0
-122.033,47.3778,1,3,3,2480,8,3.6639,390000,0
-122.122,47.5656,2,3,4,2780,9,4.0125,739000,0
-122.033,47.5338,2,4,4,2180,7,4.4342,499900,0
-122.292,47.744,1,3,3,3340,8,4.8155,670000,0
-122.306,47.6321,1.5,3,3,2560,8,2.0673,842500,0
-122.505,47.4422,2,4,2,1600,7,3.6212,492500,0
-122.265,47.558,3,3,3,2230,9,2.212,836500,0
-122.397,47.6485,2,4,2,900,7,1.0349,334000,0
-122.14,47.3238,1,3,3,1010,6,4.125,179900,0
-122.342,47.6881,1,3,3,1580,7,4.2125,563000,0
-122.031,47.3673,2,3,3,1890,7,4.5066,310000,0
-122.356,47.7595,1,3,4,2160,7,4.0431,335000,0
-122.356,47.7595,1,3,4,2160,7,4.65,499950,0
-122.333,47.6872,1.5,3,2,1410,8,4.5536,658500,0
-122.29,47.7222,3,3,2,1430,7,5.0206,297000,0
-122.325,47.6629,2,3,6,2380,8,3.0723,725000,0
-122.069,47.6302,1,3,3,2206,6,1.7941,780000,0
-122.32,47.7192,1,3,3,1030,7,3.7589,252500,0
-122.385,47.5617,2,3,3,1070,7,3.0368,330000,0
-122.204,47.7394,1,3,3,2320,9,3.7679,525000,0
-122.063,47.6186,1,4,2,1270,7,2.6531,365000,0
-122.401,47.5821,2,3,4,2570,7,3.4722,500000,0
-122.081,47.3648,1,5,3,920,6,4.0603,179950,0
-121.698,47.4826,1,3,3,1790,7,2.5556,440000,0
-122.362,47.4982,1,2,1,480,4,1.899,145000,0
-122.199,47.3623,2,3,4,2483,8,2.9167,331000,0
-122.351,47.6767,2,3,3,2140,9,2.875,780000,0
-122.331,47.6854,1,3,3,1900,7,1.8625,855000,0
-122.304,47.3532,1,3,3,1650,8,3.1576,225000,0
-122.319,47.3331,1,3,3,1510,7,1.8633,199000,0
-122.035,47.5747,1.5,3,3,2910,8,2.0995,550000,0
-122.356,47.6437,2.5,3,4,4960,11,2.1509,1425000,0
-122.295,47.6747,1.5,4,3,2710,8,2.2743,805000,0
-122.067,47.3585,1,3,3,1810,7,2.375,261000,0
-122.117,47.6889,1,3,3,940,7,1.6875,347000,0
-122.232,47.7281,1,3,3,1600,7,2.2538,390000,0
-122.217,47.754,2,3,4,2640,7,3.6422,436000,0
-122.224,47.6312,1,3,5,3890,10,2.4091,1802750,0
-122.393,47.6693,3,3,3,1630,8,1.8185,557000,0
-122.297,47.3698,1,3,3,830,7,2.5809,135000,0
-121.97,47.7334,2,3,3,1800,8,2.1776,425000,0
-122.233,47.5767,1,5,3,2060,8,2.4318,648752,0
-122.212,47.6408,1,3,4,4040,9,2.1094,1388000,0
-122.2,47.6999,1,5,4,1910,7,2.7377,630100,0
-121.962,47.6586,2,3,4,2800,9,4.3162,739000,0
-122.338,47.7316,2,3,3,1320,7,2.0161,269000,0
-122.189,47.496,1,5,3,1220,6,1.6488,250000,0
-121.887,47.5369,2,3,5,3100,7,1.9444,475000,0
-122.366,47.6846,1,2,1,550,6,3.071,290000,0
-122.219,47.3171,1.5,3,3,1080,7,2.4583,219000,0
-122.372,47.6914,1,5,2,880,6,0.8106,416000,0
-122.274,47.4488,1,3,2,720,6,4.6023,179000,0
-122.303,47.282,1,4,4,2030,7,3.8512,302000,0
-122.195,47.6689,2,3,4,2040,7,3.0352,565000,0
-122.198,47.3943,1,3,3,1570,7,2.0865,281700,0
-122.338,47.661,1,3,2,1500,7,2.0819,480000,0
-122.053,47.5172,2,3,4,3180,9,2.5966,775000,0
-122.321,47.7444,1,5,3,1260,7,2.3333,375000,0
-121.747,47.4704,2,3,3,1390,7,4.2875,345000,0
-122.209,47.4655,1,3,3,2850,8,3.3203,300000,0
-122.12,47.4496,2,3,4,2070,8,1.975,364950,0
-122.192,47.4821,1,4,3,2650,8,1.9257,410000,0
-122.396,47.3111,1,3,3,1220,7,3.1442,231000,0
-122.193,47.5168,1,3,3,1630,9,2,445000,0
-122.198,47.5959,2,3,2,1785,7,2.9271,530000,0
-122.316,47.5872,2,3,3,1260,8,2.3804,353500,0
-122.323,47.3146,1,3,3,1380,7,3.4063,209950,0
-122.274,47.565,1,4,3,2330,8,3.2167,650000,0
-122.382,47.5319,1,3,2,840,7,3.7778,325000,0
-122.166,47.3823,1,3,3,1730,8,4.5486,257000,0
-122.131,47.3745,2,4,4,2230,7,4.5417,337000,0
-121.998,47.5499,2,3,3,1790,8,4.7875,541000,0
-122.034,47.6217,2,3,3,2280,9,3.0081,577500,0
-122.389,47.5198,1,3,3,2430,8,4.9237,560000,0
-122.32,47.6507,1.5,3,5,3730,7,2.5667,979700,0
-122.115,47.6154,1,3,5,2230,8,4.1563,750000,0
-122.322,47.6358,1,3,2,770,7,4.4628,407500,0
-122.281,47.684,1,4,4,1814,7,4.9286,530000,0
-122.195,47.292,1,4,4,1920,7,3.7917,235000,0
-122.359,47.6886,1.5,3,4,1860,7,5.3765,715000,0
-122.13,47.5878,1,4,5,2750,7,6.4678,795000,0
-122.335,47.3367,1,4,4,1930,9,4.9292,465000,0
-122.28,47.343,2,3,3,1950,7,4.4595,287600,0
-122.153,47.6025,2,3,6,2470,8,5.6177,630000,0
-122.232,47.7275,1,3,3,1630,7,4.7946,445000,0
-122.144,47.752,1,3,4,2110,8,3.87,490000,0
-122.392,47.5257,1,3,3,1490,8,3.6023,565000,0
-122.365,47.5248,2,3,3,1740,8,6.2685,330000,0
-122.229,47.495,1,3,4,1900,7,1.179,463000,0
-122.228,47.5309,2,3,5,4510,10,2.2647,1870000,0
-122.217,47.3066,1.5,5,3,1090,5,2.1652,219500,0
-122.304,47.7062,1,3,3,1720,7,3.3026,622200,0
-122.353,47.6534,3,3,2,1400,8,4.4777,474800,0
-122.339,47.7467,1,5,4,2090,7,3.75,465000,0
-122.375,47.7776,1,3,3,1580,8,3.6304,389950,0
-122.122,47.7014,2,4,4,2620,8,6.0992,650000,0
-122.301,47.5962,1,3,3,1500,7,5.4197,395000,0
-122.176,47.388,2,3,4,2030,8,4.2404,304500,0
-122.31,47.7719,1,3,3,1020,6,6.3654,307000,0
-122.037,47.3729,1,3,3,1540,7,6.0256,485000,0
-122.217,47.6326,1,4,5,3910,9,7.4734,1562000,0
-122.151,47.5766,2,3,5,3920,7,7.1687,650500,0
-122.226,47.5328,2,4,4,3180,9,6.2987,960000,0
-122.181,47.5467,2,3,3,2330,9,5.5954,710000,0
-122.379,47.4997,1.5,3,3,2600,8,5.5184,540000,1
-122.285,47.6755,1,5,4,1950,7,5.0767,601000,0
-122.225,47.4883,1,3,5,3250,8,6.0321,463828,0
-122.355,47.4669,1.5,4,4,1130,6,3.8056,293000,0
-122.037,47.6849,2,3,3,2620,7,1.5071,597500,0
-121.77,47.5105,1,4,2,1120,5,1.24,240000,0
-121.906,47.6517,1,3,3,1800,7,2.1471,284000,0
-122.27,47.7638,1,3,4,2180,8,6.5173,440000,0
-122.364,47.5208,1,3,3,1960,7,4.6806,340000,0
-122.364,47.5208,1,3,3,1960,7,6.7247,363000,0
-122.31,47.5729,1,3,2,1150,6,3.0875,270000,0
-122.108,47.3695,2,4,4,2800,7,4.875,365000,0
-122.35,47.6911,1,3,3,1310,7,3.2115,428000,0
-122.044,47.6989,1,3,3,2340,8,3.0773,600000,0
-122.166,47.7012,1,3,3,1430,7,3.6034,405000,0
-122.331,47.3363,1,3,4,2340,8,2.7689,339900,0
-122.341,47.4743,1,3,3,1290,7,2.1389,275000,0
-122.31,47.6914,1,3,2,760,6,2.1417,361600,0
-122.226,47.3738,2.5,4,6,2780,7,5.1271,325000,0
-122.3,47.6433,1.5,4,3,2090,8,9.7821,1050000,0
-122.096,47.6205,1,4,4,3060,8,9.6885,959750,0
-122.36,47.5035,1,3,3,1110,7,5.0294,210000,0
-122.289,47.2634,1.5,3,3,1790,7,4.6957,258000,0
-122.18,47.539,1,5,3,1830,7,5.6604,468000,0
-122.321,47.6855,2,3,4,2850,8,4.1797,710000,0
-122.336,47.4913,1,3,3,1420,6,4.835,268000,0
-122.365,47.5048,1,3,2,790,5,5.1615,115000,0
-122.197,47.7326,2,3,3,2300,8,2.7333,500000,0
-122.01,47.2689,1,4,3,2440,9,2.8971,431000,0
-122.186,47.3639,1,3,3,1310,7,3.7396,241500,0
-122.215,47.3997,1,3,3,1380,7,3.2083,300000,0
-122.158,47.5483,2,3,4,2790,9,2.9545,982000,0
-122.302,47.3304,2,3,3,1360,8,2.7411,248500,0
-122.032,47.5847,2,3,4,2510,9,3.25,665000,0
-122.243,47.7024,2,3,3,4560,10,3.5966,1215000,0
-122.38,47.566,1,3,2,780,6,2.619,380000,0
-122.277,47.4968,1,4,3,1410,7,3.0139,220000,0
-122.382,47.5778,1.5,4,4,2530,8,3.6389,631500,0
-122.179,47.7381,1,5,3,1270,7,4.4,386100,0
-122.405,47.6402,2,4,4,3180,9,5.5259,1050000,0
-122.326,47.6571,1.5,4,2,1450,7,4.7768,650000,0
-122,47.3844,1,5,4,2040,7,3.575,545000,0
-122.14,47.5496,2,4,4,2650,9,5.4273,870000,0
-122.331,47.7175,1,4,3,1240,7,4.3,380000,0
-122.2,47.4741,1,3,2,820,6,2.8042,265000,0
-122.379,47.6786,1.5,4,2,1890,7,2.9853,645500,0
-122.359,47.685,2,5,3,1270,7,4.8854,570000,0
-122.133,47.5507,1,3,4,3350,10,5.2831,1200000,0
-122.306,47.6368,1.5,3,2,1550,8,4.05,605000,0
-122.284,47.2958,1,4,3,920,7,2.894,199500,0
-122.301,47.5864,1,3,2,950,6,0.7068,445000,0
-122.288,47.5754,1,4,4,2040,7,4.226,495000,0
-122.283,47.6843,2,4,4,1870,7,2.5,594000,0
-122.401,47.6493,1,4,3,1720,8,1.2887,465000,0
-121.927,47.2848,1,5,2,1020,6,2.8798,160000,0
-122.171,47.3314,2,3,4,2690,9,2.0972,340000,0
-122.049,47.6748,1,3,4,3090,7,2.5673,870000,0
-122.349,47.5335,1,4,3,1070,6,2.1714,249000,0
-122.165,47.7003,2,3,4,2050,8,0.8894,500000,0
-122.279,47.2589,2,3,3,1660,7,1.6708,220000,0
-122.193,47.4361,1,4,5,2810,7,2.1442,368500,0
-122.16,47.3762,1,4,4,2460,8,4.2149,439950,0
-122.251,47.2878,1,3,3,1230,6,3.5781,179900,0
-122.167,47.7731,2,3,4,2360,8,3.2599,490000,0
-122.194,47.5979,1,2,4,1730,7,2.925,425000,0
-121.768,47.4815,2,3,4,2770,9,2.0549,533300,0
-122.281,47.5563,2,3,4,1770,7,4.2381,447500,0
-122.146,47.6186,2,4,5,3030,8,3.2793,768000,0
-122.222,47.498,1.5,3,3,2380,7,2.4196,285000,0
-121.897,47.7731,1,4,3,1780,6,2.8167,336900,0
-122.193,47.734,2,3,4,1540,7,2.6667,415000,0
-122.005,47.5694,2,4,3,1580,8,6.6345,500000,0
-122.153,47.3486,2,3,4,3200,8,2.4306,337000,0
-122.15,47.49,2,3,4,2220,7,2.6312,419950,0
-122.34,47.7427,2,5,4,2240,7,2.9222,290000,0
-122.26,47.5162,1,4,2,1640,7,2.4968,349950,0
-122.135,47.6057,1,4,3,1170,7,2.3277,330000,0
-122.132,47.7337,1,4,4,3160,10,2.5947,965000,0
-122.105,47.7242,2,3,3,2100,8,3.0089,515000,0
-122.146,47.5283,2,3,4,2600,9,2.375,665000,0
-122.313,47.3816,1.5,4,3,1630,7,1.473,265000,0
-122.348,47.3378,1,3,3,2850,8,3.0156,545400,0
-122.178,47.3274,2,3,4,2560,9,2.8594,350000,0
-122.336,47.7075,2,3,2,980,7,2.2583,260000,0
-122.371,47.4558,2,3,3,5480,11,2.8864,2510000,1
